Sex,EE_kJH,H2Og,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,TimeOfDay,hour,,
Female,0.357066013,0.1600473,1.026235805,1001,33.07138,17.23,Low Fat,13:37:30,0.0131,0.0206,0.0252,0.2800219,0.2873685,8/20/20,light,13,,
Female,0.206914094,0.12509244,0.995223178,1015,33.03752,21.87,Low Fat,13:41:30,0.00847,0.00974,0.0413,0.1633722,0.1625918,8/20/20,light,13,,
Female,0.2816251,0.18487428,0.889663871,1014,33.03657,21.46,Low Fat,13:45:30,0.00969,0.0172,0.0345,0.2276326,0.2025165,8/20/20,light,13,,
Female,0.225358866,0.12175404,0.772619122,1015,32.99137,21.87,Low Fat,13:49:30,0.00886,0.0152,0.0431,0.1870707,0.1445344,8/20/20,light,13,,
Female,0.267935127,0.17038464,0.727018253,1060,32.96688,22.47,Low Fat,13:53:30,0.00882,0.0107,0.0199,0.2247773,0.1634172,8/20/20,light,13,,
Female,0.44656737,0.26750136,0.97005822,1041,32.95525,22.94,Low Fat,13:57:30,0.0113,0.0202,0.0788,0.3545514,0.3439355,8/20/20,light,13,,
Female,0.196438033,0.1641585,1.069456293,1040,32.98418,20.195,Low Fat,14:01:30,0.00791,0.0168,0.0389,0.1526154,0.1632155,8/20/20,light,14,,
Female,0.373739562,0.15912042,0.954057832,1001,33.00743,17.23,Low Fat,14:05:30,0.0117,0.00838,0.0171,0.2977809,0.2841002,8/20/20,light,14,,
Female,0.624746296,0.1229811,0.980699183,1023,33.00815,25.43,Low Fat,14:09:30,0.0096,0.0157,0.0246,0.4948547,0.4853036,8/20/20,light,14,,
Female,0.437287887,0.1589238,0.991457745,1001,33.02355,17.23,Low Fat,14:13:30,0.0209998,0.0255,0.0266,0.3455528,0.342601,8/20/20,light,14,,
Female,0.21467998,0.16034472,0.988224864,1040,32.998,20.195,Low Fat,14:17:30,0.00829,0.0175,0.0249,0.1697645,0.1677655,8/20/20,light,14,,
Female,0.603755975,0.1133352,0.939338993,1023,32.98065,25.43,Low Fat,14:21:30,0.00929,0.0235,0.0106,0.4826214,0.4533451,8/20/20,light,14,,
Female,0.244181305,0.11513442,0.857222184,1015,32.98165,21.87,Low Fat,14:25:30,0.00796,0.0136,0.0296,0.1988159,0.1704294,8/20/20,light,14,,
Female,0.459035276,0.25376298,0.901433853,1041,32.97614,22.94,Low Fat,14:29:30,0.0156,0.0149,0.0338,0.370052,0.3335774,8/20/20,light,14,,
Female,0.302348666,0.18622824,1.005412869,1014,32.98684,21.46,Low Fat,14:33:30,0.0101,0.0207,0.0438,0.2381916,0.2394809,8/20/20,light,14,,
Female,0.206992073,0.11918802,0.902479741,1015,33.05935,21.87,Low Fat,14:41:30,0.00911,0.0188,0.062,0.1668279,0.1505588,8/20/20,light,14,,
Female,0.602887849,0.1074759,0.986840745,1023,33.02673,25.43,Low Fat,14:45:30,0.00907,0.0199,0.0165,0.4768963,0.4706207,8/20/20,light,14,,
Female,0.343701921,0.14419578,0.96347171,1001,33.00053,17.23,Low Fat,14:49:30,0.00851,0.0218,0.0243,0.2732786,0.2632962,8/20/20,light,14,,
Female,0.255603914,0.18006942,0.919180354,1014,32.94407,21.46,Low Fat,14:53:30,0.00797,0.021,0.0415,0.2052397,0.1886523,8/20/20,light,14,,
Female,0.37838172,0.25108236,0.973240268,1041,32.92612,22.94,Low Fat,14:57:30,0.00914,0.0147,0.0359,0.3002048,0.2921714,8/20/20,light,14,,
Female,0.247595263,0.14688534,0.937546781,1040,32.87797,20.195,Low Fat,15:01:30,0.0129,0.0151,0.034,0.1979978,0.1856322,8/20/20,light,15,,
Female,0.284960367,0.16022838,0.746808846,1060,32.85954,22.47,Low Fat,15:05:30,0.00934,0.0127,0.0221,0.2379625,0.1777125,8/20/20,light,15,,
Female,0.555821634,0.10028214,0.968136327,1023,32.87843,25.43,Low Fat,15:09:30,0.0091,0.0153,0.0208,0.4414808,0.4274136,8/20/20,light,15,,
Female,0.259152339,0.15999018,0.894078585,1060,32.91937,22.47,Low Fat,15:13:30,0.00925,0.0183,0.0287,0.2092608,0.1870956,8/20/20,light,15,,
Female,0.265522442,0.173535,1.081708376,1014,32.96778,21.46,Low Fat,15:17:30,0.0107,0.0248,0.1443808,0.2057439,0.2225549,8/20/20,light,15,,
Female,0.157607264,0.10686132,1.095650581,1015,32.99362,21.87,Low Fat,15:21:30,0.00921,0.0146,0.0763,0.1217588,0.1334051,8/20/20,light,15,,
Female,0.36277302,0.13857474,1.001065137,1001,33.0175,17.23,Low Fat,15:25:30,0.00997,0.015,0.0202,0.2860664,0.2863711,8/20/20,light,15,,
Female,0.515322537,0.25985484,0.897059294,1041,33.02338,22.94,Low Fat,15:29:30,0.00987,0.0126,0.0298,0.4158355,0.3730291,8/20/20,light,15,,
Female,0.30126313,0.13652118,1.029332449,1040,33.03368,20.195,Low Fat,15:33:30,0.0165,0.0141,0.0275,0.2361003,0.2430257,8/20/20,light,15,,
Female,0.40603763,0.25800504,0.968113976,1041,33.01368,22.94,Low Fat,15:37:30,0.0119,0.0181,0.0366,0.3225112,0.3122276,8/20/20,light,15,,
Female,1.140214992,0.10574694,1.05879579,1023,32.98457,25.43,Low Fat,15:41:30,0.0651,0.0583,0.0333,0.8878918,0.9400961,8/20/20,light,15,,
Female,0.07570241,0.1000491,1.78978389,1015,32.97827,21.87,Low Fat,15:45:30,0.0198,0.0149,0.0434,0.0509,0.0911,8/20/20,light,15,,
Female,0.284832699,0.13092648,1.068236678,1001,32.93675,17.23,Low Fat,15:49:30,0.00961,0.0253,0.0177,0.2213487,0.2364528,8/20/20,light,15,,
Female,0.255937068,0.14603346,0.887112779,1060,32.93985,22.47,Low Fat,15:53:30,0.0115,0.0102,0.027,0.206988,0.1836217,8/20/20,light,15,,
Female,0.239808237,0.15955824,1.082180301,1014,32.93827,21.46,Low Fat,15:57:30,0.00674,0.0168,0.0904,0.1858,0.2010691,8/20/20,light,15,,
Female,0.21077379,0.12752166,1.097613228,1040,32.96505,20.195,Low Fat,16:01:30,0.0161,0.0195,0.1416926,0.1627638,0.1786517,8/20/20,light,16,,
Female,0.712924804,0.24999012,1.050319457,1041,33.00422,22.94,Low Fat,16:05:30,0.0128,0.0159,0.0605,0.5561785,0.5841651,8/20/20,light,16,,
Female,0.13525546,0.09549858,1.369004053,1015,33.04087,21.87,Low Fat,16:09:30,0.01,0.0137,0.0274,0.0987,0.1351207,8/20/20,light,16,,
Female,0.551657331,0.09132234,1.070973776,1023,33.03525,25.43,Low Fat,16:13:30,0.0103,0.0171,0.0146,0.4284498,0.4588585,8/20/20,light,16,,
Female,0.617158574,0.1628928,1.05440315,1014,33.06222,21.46,Low Fat,16:17:30,0.0194,0.0326,0.0321,0.481042,0.5072122,8/20/20,light,16,,
Female,0.457248005,0.1351548,1.052417645,1001,33.04612,17.23,Low Fat,16:21:30,0.0132,0.0254,0.0201,0.3565536,0.3752433,8/20/20,light,16,,
Female,0.179523343,0.12768558,1.029543765,1040,32.99894,20.195,Low Fat,16:25:30,0.0112,0.0134,0.0303,0.1406862,0.1448426,8/20/20,light,16,,
Female,0.60852906,0.14294376,0.891120139,1060,32.97285,22.47,Low Fat,16:29:30,0.05,0.0478,0.044,0.4917025,0.438166,8/20/20,light,16,,
Female,0.565927878,0.08743596,1.109139752,1023,32.97903,25.43,Low Fat,16:33:30,0.0109,0.0162288,0.0146,0.4359429,0.4835216,8/20/20,light,16,,
Female,0.241996127,0.16446606,1.221752693,1014,32.94417,21.46,Low Fat,16:37:30,0.0256,0.0263,0.0248,0.1820262,0.222391,8/20/20,light,16,,
Female,0.222866704,0.10893924,0.992376097,1015,32.96384,21.87,Low Fat,16:41:30,0.0111,0.0165,0.0915,0.1760778,0.1747354,8/20/20,light,16,,
Female,0.315525445,0.1656498,1.108652975,1014,33.01963,21.46,Low Fat,16:47:31,0.012,0.0197,0.0209,0.2430794,0.2694907,8/20/20,light,16,,
Female,0.220458291,0.14359626,1.070150667,1060,33.00335,22.47,Low Fat,16:51:31,0.00817,0.0205,0.0267,0.1712514,0.1832648,8/20/20,light,16,,
Female,0.476839775,0.23020026,1.06724088,1041,32.99303,22.94,Low Fat,16:55:31,0.0102,0.0199,0.0204,0.3706406,0.3955628,8/20/20,light,16,,
Female,0.48475875,0.08407734,1.121776301,1023,32.97884,25.43,Low Fat,16:59:31,0.00844,0.0138,0.0142,0.3724099,0.4177606,8/20/20,light,16,,
Female,0.191984128,0.12677382,1.281186683,1040,32.98627,20.195,Low Fat,17:03:31,0.0242,0.0277491,0.1288258,0.1426362,0.1827436,8/20/20,light,17,,
Female,0.37378047,0.12352134,1.045536811,1001,32.99452,17.23,Low Fat,17:07:31,0.0130237,0.0113,0.0167,0.2919023,0.3051946,8/20/20,light,17,,
Female,0.18832147,0.10370532,1.12527418,1015,33.00043,21.87,Low Fat,17:11:31,0.00795,0.00814,0.0227,0.1445677,0.1626783,8/20/20,light,17,,
Female,0.252531298,0.15763374,1.063700149,1014,32.97797,21.46,Low Fat,17:15:31,0.00893,0.0147,0.0612,0.1964391,0.2089523,8/20/20,light,17,,
Female,0.248383381,0.10179168,1.050552453,1015,32.96135,21.87,Low Fat,17:19:31,0.0114,0.0125,0.0601,0.1937631,0.2035583,8/20/20,light,17,,
Female,0.234317577,0.14068704,1.021425189,1060,32.96748,22.47,Low Fat,17:23:31,0.0084,0.0236,0.0744,0.1839517,0.1878929,8/20/20,light,17,,
Female,0.462937971,0.2198868,1.002880736,1041,32.9633,22.94,Low Fat,17:27:31,0.00796,0.0226,0.0375,0.3649068,0.365958,8/20/20,light,17,,
Female,0.17505442,0.1233051,1.037541184,1040,32.94109,20.195,Low Fat,17:31:31,0.0138073,0.0139,0.0874,0.1369456,0.1420867,8/20/20,light,17,,
Female,0.362104753,0.12036726,1.079798716,1001,32.94619,17.23,Low Fat,17:35:31,0.00923,0.0203,0.0156,0.2806975,0.3030968,8/20/20,light,17,,
Female,0.976780521,0.08944134,1.043685574,1023,32.98865,25.43,Low Fat,17:39:31,0.0528,0.0565,0.0311,0.7631192,0.7964565,8/20/20,light,17,,
Female,0.415558245,0.12060402,1.111483217,1001,33.03652,17.23,Low Fat,17:43:31,0.0117,0.0171,0.0278,0.3199504,0.3556195,8/20/20,light,17,,
Female,0.176219395,0.12448326,1.075957793,1040,33.02667,20.195,Low Fat,17:47:31,0.00738,0.0226,0.0179,0.1367154,0.1471,8/20/20,light,17,,
Female,0.622566546,0.08441178,1.046818306,1023,33.03194,25.43,Low Fat,17:51:31,0.0122,0.0218,0.0155,0.4860556,0.5088119,8/20/20,light,17,,
Female,0.246146634,0.09753822,0.9610802,1015,33.034,21.87,Low Fat,17:55:31,0.0397,0.029,0.0667,0.1958155,0.1881944,8/20/20,light,17,,
Female,0.428444256,0.20666838,1.059016654,1041,33.03024,22.94,Low Fat,17:59:31,0.011,0.02,0.144972,0.333616,0.3533049,8/20/20,light,17,,
Female,0.222937097,0.14441376,1.190525251,1014,33.02432,21.46,Low Fat,18:03:31,0.00914,0.0148,0.0153,0.1687918,0.2009509,8/20/20,light,18,,
Female,0.19050824,0.09445392,1.014527548,1015,32.99662,21.87,Low Fat,18:11:31,0.00818,0.0189,0.0214,0.1497844,0.1519604,8/20/20,light,18,,
Female,0.599912737,0.0796695,1.072568825,1023,32.99065,25.43,Low Fat,18:15:31,0.00787,0.0171,0.011,0.4657675,0.4995677,8/20/20,light,18,,
Female,0.330957625,0.11555646,1.107297103,1001,32.95203,17.23,Low Fat,18:19:31,0.0109,0.0252,0.0155379,0.2550423,0.2824076,8/20/20,light,18,,
Female,0.512871765,0.14586348,1.043313209,1014,32.93842,21.46,Low Fat,18:23:31,0.0493,0.054,0.1010615,0.4007184,0.4180748,8/20/20,light,18,,
Female,0.381760831,0.20255142,1.127212759,1041,32.94593,22.94,Low Fat,18:27:31,0.00851,0.0162,0.0144,0.2929431,0.3302092,8/20/20,light,18,,
Female,0.178979625,0.1178151,1.189826924,1040,33.0011,20.195,Low Fat,18:31:31,0.0075,0.0178,0.0341,0.1355303,0.1612576,8/20/20,light,18,,
Female,0.246185084,0.13856754,1.008156146,1060,32.99047,22.47,Low Fat,18:35:31,0.00941,0.0121,0.0225,0.1938293,0.1954102,8/20/20,light,18,,
Female,0.579090897,0.07408602,1.114768897,1023,32.98102,25.43,Low Fat,18:39:31,0.009,0.0212271,0.0114,0.4455458,0.4966806,8/20/20,light,18,,
Female,0.253549741,0.13794678,0.944694672,1060,32.99434,22.47,Low Fat,18:43:31,0.00877,0.0243,0.0235,0.202438,0.1912421,8/20/20,light,18,,
Female,0.293474478,0.14221302,1.011572217,1014,32.98434,21.46,Low Fat,18:47:31,0.0093,0.0139,0.0235,0.2308892,0.2335611,8/20/20,light,18,,
Female,0.203069744,0.0956733,0.969959139,1015,32.97004,21.87,Low Fat,18:51:31,0.00926,0.0219,0.025,0.1612304,0.1563869,8/20/20,light,18,,
Female,0.321999574,0.1092033,1.079260095,1001,33.00687,17.23,Low Fat,18:55:31,0.0109,0.0181687,0.0105,0.2496376,0.2694239,8/20/20,light,18,,
Female,0.404206441,0.19222416,1.054120825,1041,33.01104,22.94,Low Fat,18:59:31,0.00885,0.0145,0.0244,0.3150765,0.3321287,8/20/20,light,18,,
Female,0.174522391,0.1202943,1.2095463,1040,33.01674,20.195,Low Fat,19:03:31,0.00843,0.0194,0.0298,0.1316091,0.1591873,8/20/20,light,19,,
Female,0.413985931,0.19491846,1.035755315,1041,33.02079,22.94,Low Fat,19:07:31,0.00978,0.0181,0.0153,0.3239882,0.3355725,8/20/20,light,19,,
Female,0.542599711,0.0704391,1.092007101,1023,33.0154,25.43,Low Fat,19:11:31,0.00935,0.0198,0.0178,0.4195111,0.4581091,8/20/20,light,19,,
Female,0.180338619,0.0949467,1.173374871,1015,32.99733,21.87,Low Fat,19:15:31,0.00871,0.0145,0.0233,0.1370337,0.1607919,8/20/20,light,19,,
Female,0.29992609,0.10406196,1.153937012,1001,32.9949,17.23,Low Fat,19:19:31,0.0119,0.0158,0.0263,0.2288436,0.2640711,8/20/20,light,19,,
Female,0.256438127,0.13394982,1.014571551,1060,33.02433,22.47,Low Fat,19:23:31,0.00898,0.023,0.0387429,0.2016189,0.2045568,8/20/20,light,19,,
Female,0.387966645,0.1367523,1.008501964,1014,33.0369,21.46,Low Fat,19:27:31,0.0094,0.00965,0.0239,0.3054353,0.3080321,8/20/20,light,19,,
Female,0.351178341,0.1346127,0.999494258,1040,33.05389,20.195,Low Fat,19:31:31,0.00916,0.0184322,0.0167,0.2770187,0.2768786,8/20/20,light,19,,
Female,0.51271003,0.19073592,1.018020941,1041,33.04842,22.94,Low Fat,19:35:31,0.00936,0.0183,0.0229,0.4028036,0.4100625,8/20/20,light,19,,
Female,0.309730336,0.09546042,1.138181617,1015,33.06873,21.87,Low Fat,19:39:31,0.014,0.0175,0.0236,0.2371162,0.2698813,8/20/20,light,19,,
Female,0.638834498,0.06370386,1.084608227,1023,33.06337,25.43,Low Fat,19:43:31,0.00917,0.0324,0.0101,0.4947013,0.5365571,8/20/20,light,19,,
Female,0.42191704,0.14206794,1.019645952,1014,33.02882,21.46,Low Fat,19:47:31,0.0106,0.0253,0.0193211,0.3313558,0.3378656,8/20/20,light,19,,
Female,0.401380413,0.10793946,1.087907343,1001,33.01208,17.23,Low Fat,19:51:31,0.0115,0.0151,0.0185,0.3106009,0.337905,8/20/20,light,19,,
Female,0.475485957,0.14649222,1.069701564,1040,32.96719,20.195,Low Fat,19:55:31,0.0176,0.0134,0.0388,0.369392,0.3951392,8/20/20,light,19,,
Female,0.288330387,0.1357335,0.965439233,1060,32.9396,22.47,Low Fat,19:59:31,0.0093,0.0155,0.0164,0.2291529,0.2212332,8/20/20,light,19,,
Female,0.6774405,0.10051974,1.074150976,1040,22.0826,20.195,Low Fat,0:01:26,0.0295,0.0274,0.0133656,0.52578,0.5647671,8/20/20,dark,0,,
Female,0.932175044,0.023069736,0.939938573,1001,22.14515,17.23,Low Fat,0:05:26,0.0829,0.1159412,0.0213,0.7450489,0.7003002,8/20/20,dark,0,,
Female,1.953233229,-0.02659593,1.01195915,1023,22.1037,25.43,Low Fat,0:09:26,0.0471,0.0505,0.0119,1.536564,1.55494,8/20/20,dark,0,,
Female,0.859053431,0.023204292,0.961640555,1001,22.07273,17.23,Low Fat,0:13:26,0.0261,0.0293,0.0145,0.6833128,0.6571013,8/20/20,dark,0,,
Female,0.724676339,0.09783762,1.001021957,1040,22.15002,20.195,Low Fat,0:17:26,0.0292,0.0384,0.0152,0.5714524,0.5720364,8/20/20,dark,0,,
Female,2.056801286,-0.020051472,0.978774864,1023,22.18745,25.43,Low Fat,0:21:26,0.0314,0.0478,0.017,1.62986,1.595266,8/20/20,dark,0,,
Female,0.504694754,0.047689644,0.993632419,1015,22.12255,21.87,Low Fat,0:25:26,0.00977,0.017,0.0194,0.3986286,0.3960903,8/20/20,dark,0,,
Female,1.075891132,0.06745188,0.972307565,1041,22.1677,22.94,Low Fat,0:29:26,0.0185,0.0247,0.0142,0.8537783,0.8301351,8/20/20,dark,0,,
Female,1.326933242,0.12563478,0.926889141,1014,22.18777,21.46,Low Fat,0:33:26,0.0139834,0.0199,0.0107,1.063645,0.985881,8/20/20,dark,0,,
Female,0.602637162,0.046906842,1.003024577,1015,22.21117,21.87,Low Fat,0:41:26,0.0286,0.0363612,0.0208,0.4750085,0.4764452,8/20/20,dark,0,,
Female,0.952350623,-0.02731029,0.986722469,1023,22.14037,25.43,Low Fat,0:45:26,0.0104,0.0197,0.0126,0.7533479,0.7433453,8/20/20,dark,0,,
Female,0.88092457,0.033600186,0.989996065,1001,22.17694,17.23,Low Fat,0:49:26,0.021,0.024,0.0237,0.696346,0.6893798,8/20/20,dark,0,,
Female,0.972211898,0.12126318,0.965404914,1014,22.19967,21.46,Low Fat,0:53:26,0.0141,0.0407,0.0301,0.7726791,0.7459482,8/20/20,dark,0,,
Female,0.913445763,0.06512124,1.005094581,1041,22.15343,22.94,Low Fat,0:57:26,0.0151,0.0324,0.0211763,0.7196667,0.7233331,8/20/20,dark,0,,
Female,0.384899277,0.09725286,1.013960261,1040,22.20918,20.195,Low Fat,1:01:26,0.0107,0.0177809,0.0141,0.3026591,0.3068843,8/20/20,dark,1,,
Female,1.324041327,0.08860236,0.843769975,1060,22.2072,22.47,Low Fat,1:05:26,0.0182,0.0427,0.0204,1.081344,0.9124056,8/20/20,dark,1,,
Female,1.159092678,-0.03496431,0.958357584,1023,22.197,25.43,Low Fat,1:09:26,0.0133,0.0238,0.0121,0.922641,0.88422,8/20/20,dark,1,,
Female,1.355030537,0.09118656,0.832108285,1060,22.24773,22.47,Low Fat,1:13:26,0.0232,0.0242,0.0208,1.109589,0.9232982,8/20/20,dark,1,,
Female,0.516006904,0.11080908,0.925786837,1014,22.21387,21.46,Low Fat,1:17:26,0.0117,0.0304,0.011,0.4137231,0.3830194,8/20/20,dark,1,,
Female,1.086273417,0.06641208,0.987183995,1015,22.2125,21.87,Low Fat,1:21:26,0.0213133,0.0287,0.0165,0.8591991,0.8481876,8/20/20,dark,1,,
Female,0.882552758,0.043289292,0.989692832,1001,22.18145,17.23,Low Fat,1:25:26,0.0177,0.0262,0.0152,0.6976795,0.6904884,8/20/20,dark,1,,
Female,1.309618146,0.0740751,0.964254223,1041,22.21485,22.94,Low Fat,1:29:26,0.0166,0.019,0.0171979,1.041102,1.003887,8/20/20,dark,1,,
Female,0.417788759,0.09536688,1.081872752,1040,22.27055,20.195,Low Fat,1:33:26,0.0114,0.0274,0.0202367,0.3237182,0.3502219,8/20/20,dark,1,,
Female,1.018164908,0.0666477,0.927934977,1041,22.17777,22.94,Low Fat,1:37:26,0.00997,0.0177,0.0138,0.815952,0.7571504,8/20/20,dark,1,,
Female,1.152854405,-0.03306999,1.006954377,1023,22.20788,25.43,Low Fat,1:41:26,0.0193,0.0249,0.0213,0.9079174,0.9142314,8/20/20,dark,1,,
Female,0.997250449,0.08114538,0.972344409,1015,22.30065,21.87,Low Fat,1:45:26,0.016,0.0221,0.0159,0.7913662,0.7694805,8/20/20,dark,1,,
Female,1.065026008,0.05580228,0.956055532,1001,22.20312,17.23,Low Fat,1:49:26,0.0333,0.0931744,0.0236,0.8481955,0.810922,8/20/20,dark,1,,
Female,1.318448272,0.09677586,0.826627203,1060,22.16377,22.47,Low Fat,1:53:26,0.0179,0.0272,0.0108,1.080981,0.8935683,8/20/20,dark,1,,
Female,0.690906526,0.10350654,0.965418881,1014,22.25123,21.46,Low Fat,1:57:26,0.0188361,0.0211,0.0118,0.549106,0.5301173,8/20/20,dark,1,,
Female,0.421822,0.09170796,1.035129331,1040,22.21155,20.195,Low Fat,2:01:26,0.0092,0.0167,0.0158055,0.3301657,0.3417642,8/20/20,dark,2,,
Female,1.652435152,0.06887946,0.962224713,1041,22.24717,22.94,Low Fat,2:05:26,0.0674,0.03,0.0229,1.314219,1.264574,8/20/20,dark,2,,
Female,1.04625552,0.08859408,0.987908483,1015,22.21318,21.87,Low Fat,2:09:26,0.014,0.027,0.0216,0.8274148,0.8174101,8/20/20,dark,2,,
Female,2.08845309,-0.006116022,1.005814067,1023,22.25312,25.43,Low Fat,2:13:26,0.0441,0.0484,0.0148,1.645148,1.654713,8/20/20,dark,2,,
Female,1.339559944,0.12081012,0.992789881,1014,22.1062,21.46,Low Fat,2:17:26,0.022,0.0289277,0.0190225,1.058235,1.050605,8/20/20,dark,2,,
Female,0.819328602,0.050400282,0.972021137,1001,22.18545,17.23,Low Fat,2:21:26,0.0205,0.0249177,0.016,0.650223,0.6320305,8/20/20,dark,2,,
Female,0.776340821,0.09747204,1.032393826,1040,22.1647,20.195,Low Fat,2:25:26,0.0362285,0.0419,0.0207,0.608014,0.6277099,8/20/20,dark,2,,
Female,1.326482302,0.10138134,0.811662824,1060,22.22805,22.47,Low Fat,2:29:26,0.0136,0.0335,0.0147706,1.091288,0.8857579,8/20/20,dark,2,,
Female,2.016575515,0.005016,0.998845347,1023,22.19985,25.43,Low Fat,2:33:26,0.1065954,0.1368891,0.0207,1.590954,1.589117,8/20/20,dark,2,,
Female,1.329924991,0.13965432,0.97863833,1014,22.20167,21.46,Low Fat,2:37:26,0.0350766,0.0416,0.0242,1.053897,1.031384,8/20/20,dark,2,,
Female,0.716038132,0.10045482,0.995893332,1015,22.1594,21.87,Low Fat,2:41:26,0.0149,0.0147,0.0181,0.5652758,0.5629544,8/20/20,dark,2,,
Female,1.317307475,0.14206986,0.995176476,1014,22.20205,21.46,Low Fat,2:47:27,0.0254,0.0408,0.0174,1.040111,1.035094,8/20/20,dark,2,,
Female,1.261561221,0.09909894,0.816502545,1060,22.24105,22.47,Low Fat,2:51:27,0.0148553,0.0216,0.0216,1.036731,0.8464935,8/20/20,dark,2,,
Female,1.924315365,0.07296726,0.951788442,1041,22.2927,22.94,Low Fat,2:55:27,0.0597351,0.0904,0.0217,1.533989,1.460033,8/20/20,dark,2,,
Female,1.857585686,0.014793594,0.906255849,1023,22.2261,25.43,Low Fat,2:59:27,0.088,0.1102922,0.0211,1.49588,1.35565,8/20/20,dark,2,,
Female,0.961291158,0.10667904,1.033735091,1040,22.27999,20.195,Low Fat,3:03:27,0.0224,0.0184,0.0151321,0.7526436,0.7780341,8/20/20,dark,3,,
Female,0.815285129,0.056185098,0.960036891,1001,22.2197,17.23,Low Fat,3:07:27,0.0165,0.0128,0.018,0.6487283,0.6228031,8/20/20,dark,3,,
Female,1.053016097,0.09872226,0.961946369,1015,22.2297,21.87,Low Fat,3:11:27,0.0135,0.0244,0.0235281,0.837539,0.8056676,8/20/20,dark,3,,
Female,1.199670515,0.13445358,0.969632544,1014,22.26862,21.46,Low Fat,3:15:27,0.0232,0.0438,0.0282,0.9525658,0.9236388,8/20/20,dark,3,,
Female,1.01397724,0.09617274,0.938459931,1015,22.25737,21.87,Low Fat,3:19:27,0.0188,0.0268,0.0201124,0.8106962,0.7608059,8/20/20,dark,3,,
Female,1.37738402,0.10276704,0.79507612,1060,22.20629,22.47,Low Fat,3:23:27,0.0317,0.0486,0.0121,1.137477,0.9043808,8/20/20,dark,3,,
Female,1.886838084,0.07972698,0.914514642,1041,22.24928,22.94,Low Fat,3:27:27,0.0667,0.0719403,0.017,1.516634,1.386984,8/20/20,dark,3,,
Female,0.879886254,0.10876494,1.029628722,1040,22.25075,20.195,Low Fat,3:31:27,0.0136,0.0229,0.0156,0.6895235,0.7099532,8/20/20,dark,3,,
Female,0.915078525,0.0727329,0.994243566,1001,22.26195,17.23,Low Fat,3:35:27,0.0186,0.03,0.0152,0.7226696,0.7185096,8/20/20,dark,3,,
Female,2.013282588,0.023979942,0.947230432,1023,22.27942,25.43,Low Fat,3:39:27,0.0585,0.1016302,0.0185,1.606532,1.521756,8/20/20,dark,3,,
Female,0.764708492,0.06461394,0.92320685,1001,22.2682,17.23,Low Fat,3:43:27,0.035,0.0314,0.0161,0.6134792,0.5663682,8/20/20,dark,3,,
Female,0.958154663,0.11160204,1.020319957,1040,22.19139,20.195,Low Fat,3:47:27,0.0137,0.0213,0.0237,0.7523835,0.7676719,8/20/20,dark,3,,
Female,1.769147263,0.025710258,0.912291134,1023,22.23472,25.43,Low Fat,3:51:27,0.0337,0.0344,0.0141,1.422741,1.297954,8/20/20,dark,3,,
Female,1.016076365,0.0998316,0.941220138,1015,22.24682,21.87,Low Fat,3:55:27,0.0147,0.00932,0.0162,0.8118767,0.7641547,8/20/20,dark,3,,
Female,1.74981274,0.08894232,0.94013127,1041,22.24852,22.94,Low Fat,3:59:27,0.0519121,0.0957,0.0207,1.398493,1.314767,8/20/20,dark,3,,
Female,1.206548168,0.14770764,1.014586782,1014,22.24532,21.46,Low Fat,4:03:27,0.0349,0.0493,0.0127,0.9486191,0.9624564,8/20/20,dark,4,,
Female,0.99891551,0.09727674,0.94897048,1015,22.261,21.87,Low Fat,4:11:27,0.0117,0.011,0.0178,0.7967937,0.7561337,8/20/20,dark,4,,
Female,1.377432055,0.016429536,0.93970292,1023,22.26782,25.43,Low Fat,4:15:27,0.0128,0.0176,0.00961,1.100982,1.034596,8/20/20,dark,4,,
Female,1.0324112,0.07295694,0.903971016,1001,22.28693,17.23,Low Fat,4:19:27,0.0178,0.0257,0.0171,0.8318072,0.7519296,8/20/20,dark,4,,
Female,1.222204911,0.1475868,0.934628043,1014,22.22782,21.46,Low Fat,4:23:27,0.0182,0.0731,0.0407,0.9780111,0.9140766,8/20/20,dark,4,,
Female,1.278361809,0.08779242,0.90350722,1041,22.24499,22.94,Low Fat,4:27:27,0.0131987,0.0281,0.0191,1.030075,0.9306802,8/20/20,dark,4,,
Female,0.674022086,0.1060908,1.045771817,1040,22.25252,20.195,Low Fat,4:31:27,0.0151,0.0163,0.0319,0.5263479,0.5504398,8/20/20,dark,4,,
Female,1.463570886,0.11171904,0.790592009,1060,22.22343,22.47,Low Fat,4:35:27,0.017,0.0216,0.022,1.209897,0.9565349,8/20/20,dark,4,,
